cod_material,nr_qtd_estoque,ds_classe_estoque,ds_tipo_estoque
abd6a33fae3c05fc6eb81be22e914b0116fc914f6e15759578de0f12245dda3c,926.0,Utilização Livre,Matéria Prima
2ab82a5b0f982e01663f9a907810a6fa72b516f2cbd8591d75a3490199ad7c22,10239.0,Utilização Livre,Matéria Prima
657fdbd593279832ac663ff50b9dbeab1d0572673131fd54dfa3ec56bb98bf3e,2.0,Utilização Livre,Matéria Prima
64a9e9d1675cecc3aff7e69f460a8a1e8b01262a12f627561ec5c6ec8b7cd696,146.196,Utilização Livre,Matéria Prima
569f58f3c8801808e4539b22301f3246fdd856b365c31a4e086535bde5b41363,28.0,Bloqueado,Matéria Prima
e3cba9aa16bee94a062f8cbc83a70119ae6ba7ce126afc0959ddfab51265f68b,4.0,Utilização Livre,Matéria Prima
f3cb0db4bbbabe197771fefb9ea5106e873d2338314b9b7fdd3b72d7da275240,72.0,Utilização Livre,Matéria Prima
598b5869ea1bce3365df7389a5fb47d6aa9041fad9d45a6a87009912a07cc9af,2.0,Utilização Livre,Matéria Prima
896c1061955db496d85a9a82c395caf6577562a87e2bc8ef0075c75dd3912f54,23.0,Utilização Livre,Produto em Elaboração
3e21850eb07696a5bd4b1529db2dbd0aa439c21b1ea0b9a6805ba3ac3d00bc94,11.0,Utilização Livre,Matéria Prima
717d9a92da4985440d1784e03916ae7d8cf23c2e0044fcbd90e583234a25ce7a,2.0,Utilização Livre,Matéria Prima
e036bee2685da2b51878287318b24cf7343a51fc00036c8200dc51fa06c860c9,3668.0,Utilização Livre,Matéria Prima
0398e56da154ecb64bb4750848bb73467fadd20bfd10ae1bb72fd15db826809a,23.0,Utilização Livre,Produto em Elaboração
86eb7a44687c77b2597bcad6a7934d46e93d39c2234934ef6c23c5f4fa029354,7.0,Utilização Livre,Produto em Elaboração
ab84de2edc8f2761786bfdeec72192cfa5c1ff9a6d465c9e34da0155565818af,10.0,Utilização Livre,Produto em Elaboração
e8a37ae47ae9c65e1047d76c3010bef8411ccb3ad11b286d34d52982dd1917eb,18.0,Utilização Livre,Produto em Elaboração
50b66984185f98432e2971958786afd0d7e9dae4d4de0ea93c6506fc613aa1f9,50.0,Utilização Livre,Matéria Prima
532ca1465b0d56371b054e0a8743f511042432af9f5368d0918c608f0a7b861b,28.0,Utilização Livre,Matéria Prima
461c9d83ab7abf2d25de8a36ebeeef1897e4ede767ccbe2cb9df936bd3e78a31,26.0,Utilização Livre,Matéria Prima
8821c9d35a0883b9fa59db672b679ad3e4bce89896b3ce7e27ea1dd86d455dcb,3.0,Utilização Livre,Matéria Prima
b0fc48388763f24bd9b0d8db10cd60a30a61ebcb345db8f2314424e6e20c740e,1.0,Utilização Livre,Matéria Prima
869da58bb3e2b5546bee25a523191dc1786feb51b68482c66ce237313048a337,409.0,Utilização Livre,Matéria Prima
294ac2c3a8ed3ec0ef12683d8927c00a4ffc52a7b4913d8bb90c686f83cc43be,139.0,Utilização Livre,Matéria Prima
31fdadc788fe153841ce5356e78ae331b4dceb6f217c17130ad7a472d0301b28,1360.0,Utilização Livre,Matéria Prima
16ef6beb9cf81214deed8374fa283bfb3cf038b006eaaec26b4779e550a3b8df,1.0,Utilização Livre,Matéria Prima
763872639f43fb4f030465536c978e472f4fbab6ba73cf81118674d772556eea,2.0,C/ Fornecedor,Matéria Prima
1fadaa83bc5d034157309c1186341a6b89b2b642184f475b0a0a9d5e9bf05b73,91.0,Utilização Livre,Produto em Elaboração
48a140e992296a0ec9c99c38364ab9116398fc6418a4be402a1c4be649a54f06,20.0,Utilização Livre,Produto em Elaboração
92bbea8a67afc70f08415aa1fc7f9fe2dcd28af756af45a1b0241e7cdef1ebbf,20.0,Utilização Livre,Matéria Prima
addab03daae591390a32056ba41b10b81b11373699d1443be50b0ea4637b936b,4.0,Utilização Livre,Produto em Elaboração
7be72afd34b337872a7a6ad1897694de6771c95621c0976526f5dd941b31c3f7,207.0,Utilização Livre,Matéria Prima
816b1b9bcea27d73c36a6fc67eae2267753c98308801d280aa19b19783f525fd,129.0,Utilização Livre,Matéria Prima
182c42ef96df361cc5720baefad3cd7bac9b2ec5b1cbc579385f92492e1ff50a,305.289,Utilização Livre,Sucata
e245e328d5c2cbdc9aac233699a2c0f5eb908b550f6588968cfeedec1a85a6b1,17.0,Utilização Livre,Produto Pronto
7ac281233750120553675635b5489c2c372b04e5cdffd08be9fdb05556eff942,1.0,Utilização Livre,Matéria Prima
fd884512174338d629ae55fd7422d796b025d32e2fbde886cf5cbcd7d8cf943c,120.0,Utilização Livre,Matéria Prima
be973da72bc86fcf80a617067b56691ab4dbcf7bbcffa71e60101f897b5f30b4,1.0,Utilização Livre,Matéria Prima
3aa0b5f3d1a31fdd2f9691463a01243544fba3af1838167b00a1d003db297731,1.0,Utilização Livre,Matéria Prima
961f10f8b8b3af69873729126a3b8db4043e92be960dd96d4ffd1805f0ce63d0,1.0,Utilização Livre,Matéria Prima
db28c200aa23f4b109e2a832c5f197f181ba4262abcb295a28d31141b12fe92c,6.0,Utilização Livre,Produto em Elaboração
d881f2041e521a58fc350bac6a32fbe54446197d0f9e3b1586833ba456b17bef,6.0,Utilização Livre,Matéria Prima
1da18fc5ecfc8fd129cf7961ea6f753fea2cb01d74d046b675e02eb0e57f127c,6.0,Utilização Livre,Matéria Prima
059057e4c3c1572a653002724322828dea5bf40dfd3154d9ff1906cea8d0f03b,50.0,Utilização Livre,Matéria Prima
887249e19e28cf5570216a87d82b7a1a4e58d6ca35dfd4b841dfaea9b740f348,22720.0,Utilização Livre,Produto em Elaboração
5ae7ae128c34b2b4f43da9baec15bb1f425b5dc77e973aa60123bac5d1fb4e86,20.148,Utilização Livre,Matéria Prima
1db484f741977e3c87eae9b0b0123e5176ba80c96c52b1a8c6c2f3d5bb8a0615,51.0,Utilização Livre,Matéria Prima
3aa0e53eeab22c0ecfc8505e790a40031760f4294ccf049418b7b05af8b5df47,69.0,Utilização Livre,Matéria Prima
01785228fbcf4ed558387cdb811bd1ff4ec7c15d32dd9ab4ecef2038f9fdd632,38.2,Utilização Livre,Matéria Prima
cbfb21289cba8a7a42f6e1ea18d690e816ff37dee04b5c809f5b2c30d3f038c0,840.0,Utilização Livre,Matéria Prima
0f38fe72a0776deef2d2520101c2725168083b8b55f92bd4ba08c2dacdf45fa9,1517.7,Utilização Livre,Matéria Prima
56feafdea82d7cd481900aa1e0d2528719a7ee7e15724b936c9f7e11a60bc395,15.0,Utilização Livre,Matéria Prima
a411a7a1a07cff7a1265302997a1db7edb51e7956146c364b03f75073a876eb6,108.0,Utilização Livre,Matéria Prima
d61e106d38eeab771fee42446c6b26c0d6871f0ed8f4459261ad3127fd78b196,4.0,Utilização Livre,Matéria Prima
ffd4dd69cf706b5be285acae997277833b5accaf20e876475fe18545cc44f8fd,22.0,Utilização Livre,Matéria Prima
969795e10793299ef156646df98ea024550612fb1ffe0e0e471b7a8f2f66c26f,20.0,Utilização Livre,Matéria Prima
cf8f19ea0a36fab17961072ded56cda271f19e7722aa05b2c08cdb7878c4ba1a,371.0,Utilização Livre,Matéria Prima
d9435e182406943f4107636573a98bdc7d8855ec254cc6f0224269dde52513b8,23.0,Utilização Livre,Matéria Prima
5326e7bb1ae4a0289adc173cc440afc0865dd43797efdc960edb81be1b49ae16,2.0,Utilização Livre,Produto em Elaboração
ce776a00ec205552f8fa9554dc001d4799c6228d0667eb60cf422d7774f51172,4.0,Utilização Livre,Matéria Prima
dbb1ba791ae0ffe3bf19985fdd768f72e4d880ccc89dbbfe8ccaca990aef5d8f,36.0,Utilização Livre,Matéria Prima
faf997adaf36afa56d1603d247f7ec4e62299de87711d33ecd886f05776f2153,66.0,Utilização Livre,Matéria Prima
14d26601a5fc1b3821fc906ad64c52315dda662857d000d506bc4b0c2c01c9f5,12.0,Utilização Livre,Matéria Prima
6644594b6159aeb579674a28c0eeebf51f2cd483834cd9e84f2fc519615efd89,30.0,Utilização Livre,Matéria Prima
06cd69365fc6c871118f590c5b038f6e8614b046ea3be633597a4a23e6d7c928,6.0,Utilização Livre,Matéria Prima
511379d5c95f55f208696e43e49acfa5a94b58b07f717cb1f4479767b3dca2e8,2768.0,Utilização Livre,Matéria Prima
d7e83005d58f6dfcd2aee69b6f247a151bef785309622aac4d27482052ce9d58,27.0,Utilização Livre,Matéria Prima
c5669a59e244fa6c962327b766c3ea5d8dff668599bdf3c833220b1a1d6dfa53,3.0,Utilização Livre,Matéria Prima
f2dcd0d832e35712628b2f4e808c5e998834f6a66085c175b1915b55a61e0bb8,50.0,Utilização Livre,Matéria Prima
6d4e5bf0e2599faeecb12cc3dc6fd7306dfd836ae46972da2debee024e9a486e,18.0,Utilização Livre,Produto em Elaboração
eeb5df627babbbbeeb4b07dc51d634e48a233e2ae240644f98645979beae8cda,119.0,Utilização Livre,Matéria Prima
ec34a7a403d143c772112bf97a64b98a7947bd46bff16e1df9d12c4f8e8f9771,4.0,Utilização Livre,Produto em Elaboração
af812404da762c8474c22dd4515bcffced5cfc0a107d6bbb47c5b807893fcf3b,192.0,Utilização Livre,Matéria Prima
c214f18bcd7975d4d6cd8c44d952aff7aab607e268547c0553906b4b1921a38c,100.0,Qualidade,Matéria Prima
4b4b17fa9247fd248e5c129ff757b782b14957439a58985b8d0f86f76037f50f,83.462,Utilização Livre,Matéria Prima
74f03bcf251592d2916b444b259ed64bf3b6a8e359bf4adb70152ae239921e00,50.0,Utilização Livre,Matéria Prima
07857ffdba56975631ac40bf5217c39fb3dc5e52d71101cd1398fd241eb79b1f,400.0,Utilização Livre,Matéria Prima
feb3451a4679050d28955ac4853335812fbb7a2f50bcc3b125a37b0eab4cfbfd,246.0,Utilização Livre,Matéria Prima
9da4ff1ad0bae139db59d9fb065f4b657ab95f1fa68edc3778a881bc2fb9367c,75.0,Utilização Livre,Uso e Consumo
142da6ea3950e9cd61d9629cbcf8fde8661872e65caa5d5b36a2aeb0e7089e04,500.0,Utilização Livre,Uso e Consumo
fb53ebe3218edf91ff8caf79c781b050630664b15f1c2b7cd94d45ef9af7bb93,4.0,Utilização Livre,Matéria Prima
dbe86092edc71e6c1cb1c1811d51f4c8d4c42b2cbe8ed7e9321c162a8bee724a,18.0,Utilização Livre,Matéria Prima
01b62b33968a48959d8bd9bb1615606b305ea8ef8b2570d2e7701a21f1f03b77,85.0,Utilização Livre,Matéria Prima
63e8f3517a9b58a5ae1e93a22db398242c9311599f34d3bd588607b13413e472,19.0,Utilização Livre,Matéria Prima
b73ec9dcac570e0ad35e79641a98bad88caa9a68ef37ba3ae962f52bd4470f71,35.0,Utilização Livre,Matéria Prima
b416cf6b768a83da1108d697bc7277e221a3133db0f78269c9dd0cdcc27e2b12,76.0,Utilização Livre,Matéria Prima
126b55c87f22a1abef6fd5d88f5147741cb33424a452dc063996b4f1c8465128,20.0,Bloqueado,Matéria Prima
e9a97e4ba9c2cda19b5b12aed74dcc0d53c2e169f627de2c38de3d088df0a76c,3.0,Utilização Livre,Matéria Prima
70c705705b2dd193cf2bf0b14a53d5c2df53e6a57418167e1b16a725ce1adabc,9.0,Utilização Livre,Matéria Prima
6ad11d740a793156b1d80a3f94fafc0375485434bdb1b0a1c4c27a8e7dcb56a9,125.0,Utilização Livre,Matéria Prima
211b1725035e3e451f7e755198472db2408d6ab570ab8be0f17180a49f8d67a4,8.0,Utilização Livre,Matéria Prima
f60fd5784d885b8eacf102888382fb701505b50796a479dbf708a99fd6fa08d0,1.0,Bloqueado,Matéria Prima
8633b1306d019c2ba08d7f741e798c284126725167658034ce2058cf4e06cbbd,1379.0,Utilização Livre,Matéria Prima
64ee9d440daf99603cb84f6f70093649ca9ff9804f2fb75562f74e076144ba50,530.0,Utilização Livre,Matéria Prima
7855207206bc7e1502191b374c0b771805972a959a039b750e348dbaaf7e2587,10.0,Utilização Livre,Matéria Prima
10774a30c16743d8cdba1093e69b22b9a80e670577c02cf5bfa2231c412fdd36,72.0,Utilização Livre,Matéria Prima
c5f7b61f19d6a44e67afec749f0eaa25d2eef63a15365970534c6580f9ff54a3,1.0,Utilização Livre,Matéria Prima
2a3362e5a615e15377906e837144e74027a3c078ec8a3b2e9644f6c8b3d31f1d,3.0,Utilização Livre,Matéria Prima
6bd3d351637cfec31ef090ef5250a8266c98bb63f92aced50ebdd5b1a595684f,6.0,Utilização Livre,Matéria Prima
e41d9286f5890458c46fb9241c57c4a93722c92c6fc4e5e55fc9d05bf0cca598,81.0,Utilização Livre,Matéria Prima
c5f9357e570d0c90ef389889cc9401a340681d6b387773ae672106e9687aa5a3,32.0,Utilização Livre,Produto em Elaboração
c14cdcd9aee82a3b8b3e0ac2eecc19a5a12834feca699440a19cfe770446675d,10.0,Utilização Livre,Matéria Prima
02eb6aa2e8e17f0e602557daac061b78830d3a5ea8898305bbdcaa1e7c7b975c,32.0,Utilização Livre,Matéria Prima
22fd8f2f100607072cb59db27888b170b6e564adf817b0c49ee06cf976cbd5c8,2.0,Utilização Livre,Matéria Prima
aece7e7f1cbb90e5ae75e56d17189aba63a88bffc6770aa7622a5527f573f52b,32.0,Utilização Livre,Produto em Elaboração
826d3d712e84355df3803e598b66671117425a2883cb59206d1c7ee7c5120b1f,49.0,Utilização Livre,Matéria Prima
d9bc86bb116ee89f26449aa90f4fb30771aa785c36abd5a0c769b0e224f5ba98,57.0,Utilização Livre,Matéria Prima
800e42cbc96658202129bf94e811ea74f7a0f9a95e21344ab92e929cb409d0bf,1.0,Utilização Livre,Matéria Prima
c2fad3791a500ba455959bbb9f8461cb56db6f5c1417081f6a29c948eb9b6a00,2.0,Utilização Livre,Matéria Prima
d996693b1dbf1621777032a0d7f3783fb3fd200fee0f07d86de1ee07433252cb,168.0,Utilização Livre,Matéria Prima
e07b2aa6525c71eb0325e081652a56126f9cdebf9efbc1a59ae0ff26e6e847ec,7798.0,Utilização Livre,Matéria Prima
78f1e5337e722f0e8b1eb8c778cca89756bc656c3de3c5c8db3b610244c8f6f9,33.0,Utilização Livre,Matéria Prima
793a6999ba24a6393653361fae047981c9c314b273ec3dedebaa20af9ce34b7d,335.0,Utilização Livre,Matéria Prima
ee3428cb88c4aac01ff407aaea6d1825935b20e684a0346aa177ca4b71b27ae8,128.0,Utilização Livre,Matéria Prima
791e3aab797096bb82c981e64e25e991704c4182038de83e73e04102c83403a5,176.0,Utilização Livre,Matéria Prima
c24950c93c43f1be79f91219f7fc5bb04ce57c0e4f1a3040c48ba92a532a4cdd,2.0,Bloqueado,Matéria Prima
80b88b667dab25b02609ca8adff77aa47ca6f6ef7b7ae1adc55e2a93656f8386,12.0,Utilização Livre,Produto em Elaboração
d2a8865bedc48500f3e187e87c3936a6377853a293f08a9800ea4eecdd8d2d24,9.0,Utilização Livre,Matéria Prima
cc90b2870d17c577b6781ae054e209790df9417a62d88b573d080eb14cd407e6,79.0,C/ Fornecedor,Produto em Elaboração
129ada0f327dc90d038249071f4affb5940886d02de190eac635520ee512b674,835.0,Utilização Livre,Produto em Elaboração
9bf3b40a331d5ee34b7aa9b46ebd23766c04e2fa4072c36083a881dc01c688ea,441.0,Utilização Livre,Matéria Prima
e0f0c78a938e6d4128cbdd77c8590051233cd9df5ad3086f640f81a0439919ff,264.0,Utilização Livre,Matéria Prima
2838451d644b9cff4abc8af518aa3406fd430f280e0e55efc4b22c296e9a7f68,2.0,Utilização Livre,Matéria Prima
d3517057f2f6839de89a00b406022294f3076d84434b7ddad57d572c5f14cfaa,1.0,Utilização Livre,Produto em Elaboração
c093a5c140c0e0b01d2bb45194212d9fc82cf628df47dab81edf6d2645f0f9d8,4.0,Utilização Livre,Matéria Prima
a4c79b1d2194677fc9ac931b774b78d857542e179da7c69368829d5153510979,110.0,C/ Fornecedor,Produto em Elaboração
613ffc6de42345f702a96bf520116a601ee6a27eb1cfd3b11d804ef4357bf4ac,615.352,Utilização Livre,Sucata
4b7bb1554378d6a6f0baa7e976002bc887592c1ef81ce92286eecf9bcd250e94,651.568,C/ Fornecedor,Matéria Prima
7dec524810ab37e9c5c0bdb32cbc406a1fbaced81993bad5c3ad29ba128252a8,1681.583,C/ Fornecedor,Matéria Prima
6d286067290d3d1e8fbabc911b5132299a3aedef7c37879fb028bd5a48d9900d,12.0,Utilização Livre,Matéria Prima
e7d967b048e641d0c870f5cbae9357ea94b3f7d370f84d3b3f341354f78d6356,5.0,Utilização Livre,Matéria Prima
6a5d1322eeec751299520cdd64c2bc4ee9045ec10c3ad8ef889a9c22f302670d,14.0,Utilização Livre,Matéria Prima
c6c3a840a13d43d8f6bdc51a5280a37bfc641dec9e5c49c133cd92f42dcecb89,1079.0,Utilização Livre,Matéria Prima
30f4920bd6cf8f8b9ebcad65b1cc5d514e2d0d9390310bbb60ea5b10d47d4332,200.0,Utilização Livre,Produto em Elaboração
3ac466c1f32779992d818abd58df40268a24a057f862e6c75c683095fcff8a1b,0.632,Utilização Livre,Matéria Prima
1a9936c95fb5938bea3208634d400ae43064cc1c0e1514c8bd35087e074b7bff,19.0,Bloqueado,Matéria Prima
9bc5f942fc278948c01b3c38dd8c223d905ab291e8133c23ee90c58dc1dcfe5f,162.0,Utilização Livre,Matéria Prima
a694554bffe40c9382c9476664802dd7e40096b0e1bc341e767b520aabe87d4f,32.0,Utilização Livre,Matéria Prima
a610584604fd58b2b7fd2b3854668b1a641973bbd35103333c25ee8bf71046fe,465.0,Utilização Livre,Produto em Elaboração
16c8bea254c290af80a281557ce6dcdd9fb01deccae234051dc861791f8419c6,2.0,Utilização Livre,Matéria Prima
00de9fa69419723dc9b8aaa3439964dd85bf2f771e3c6973fdf6b9a68a25a385,8.0,Utilização Livre,Produto em Elaboração
0fb15388a41074d6ce19113418a88fcfac974f866c220e8128d8fa7396b616b7,175.0,Utilização Livre,Matéria Prima
14b4ea9ea9f4754310e6c4fd08e7025632ce90b8a413be805903ce201fdcbe22,76124.94,Utilização Livre,Sucata
e42e2ebf1e4f0484a14be8a43b711c133b10950a6020645eba63f8a08bee101a,104.0,Utilização Livre,Matéria Prima
5ddd9dd2b56ac194ea1f00c78c4c764059c786cdfa69c1745df3027c264e18ee,167.0,Utilização Livre,Produto em Elaboração
e553aff80f82517b674263bd0c526b922ac23440f01c338c0107f73b37557697,100.0,Utilização Livre,Matéria Prima
f07508e6dca429f0a5bf2e55d72854b4ef48d29daa4af42b4173e7968f5848af,11.0,Utilização Livre,Produto em Elaboração
5793637f00d046be62f57f8725aa91c600339651b15d2248d6833753de1064d7,3.0,Utilização Livre,Matéria Prima
59f14e0b8df49bc0b213a8628424989c37b9f87e83c400f938a9362dc1614d9b,3300.0,Utilização Livre,Matéria Prima
438e7b61c803a077dc785a9cf4f09117558435d9d215a9563c4972bd7163bc13,2.0,Utilização Livre,Produto em Elaboração
1b4e17bd988de796278a7a109109517760f5efacf78773ec1fff974dff15253a,106.0,Utilização Livre,Produto em Elaboração
7a78547766d5fb51a154aa125c8946b8c1e793ab596a17ab2ccd4753e6d063f1,96.0,C/ Fornecedor,Matéria Prima
ad2d1e7a9db56652872209ce5870371cfff1ce5d9717531e942852c7a796cf27,15.0,Utilização Livre,Matéria Prima
018afd0f4aeb9b8a3c1cf6de6e552b903fcbaea467f2d214817fa3351091b3ed,524.0,Utilização Livre,Matéria Prima
fe853552e201bea8665cb584b359010b1d0faf96cd6f395f090bcbe02dd34b75,5.0,Utilização Livre,Matéria Prima
80adb80966ccfaef3af26988530961ccad64de5be953181e0aa716a1e69a2b31,3.0,Utilização Livre,Matéria Prima
7302cb35dd4018a0ccc1c58fb325257a9c507fa69fb4c20a46f61b3082ae01df,4.0,Utilização Livre,Matéria Prima
53de44fb69bf37aab4d1c5e3eae6c2017fb85fc9297af50624a9f4152f07dd8d,203.0,Utilização Livre,Matéria Prima
2f9272d98cf77062d94ceefcee1547247612e4adaf1b736648e796620846a85b,581.317,Utilização Livre,Sucata
f1a93fe663666d4104976f7b69077d7e8e20418e3eb70fe181d68e5849f45386,543.726,Utilização Livre,Matéria Prima
d9a71674e365cd9041ab67252e04481a655c5a67fef811c0182a77970ca79174,390.307,C/ Fornecedor,Matéria Prima
c9b48a1ed7cc53f098b060587079b17a886ffdc4c52d7ef2f3bde7c0be34dcb6,354.0,Utilização Livre,Matéria Prima
a2a518ef7fb5104f34a6c0e67708d9575781f0768344189a643ef18426cb17bf,30.0,Utilização Livre,Matéria Prima
ba7163d53facb9387f997f6d3b458519a3eb0c01e00a29e65ac191b749aa9443,11.0,Utilização Livre,Matéria Prima
73a19c72b3abaf9459b49dadc442f5b98e269d5a089e2efa3b78f3b1a00a738a,59.0,Utilização Livre,Matéria Prima
299ceaa606239eb7352662064c57b7c5e040dad5419b4a5aa33f38046e9b041a,14.0,Utilização Livre,Produto em Elaboração
daf784aef878eac4297b9f4151468642ec66e5decf2870fe31c009fc764c62f6,2.0,Utilização Livre,Matéria Prima
a66593bb47f85fa41dbe4b32e12076f0419471fcbdaaa87b8239297ae005b8dd,24.0,Utilização Livre,Matéria Prima
9c9e16d23e8a7ad8a9c546f3015b4d84f97862a2dfb9279834af87fe68aacf9b,5.0,Utilização Livre,Matéria Prima
2507d79dc974c299876fa3f6d3f97e3caef7ec1a31fba70123c11a9346c5da09,1.0,Utilização Livre,Matéria Prima
ba8600a0f7de4bd66daf1fd4d2a277060851fc396a517823ccb1e93582d74973,4.0,Utilização Livre,Matéria Prima
d3ad89d7d12512b6ae02c2d1f3d30c44e9a5f43bb99abae5ad5d33bc0e1e902d,2.0,Utilização Livre,Matéria Prima
c58053166b1a42d5433a4291db174fb4ebe8b0a310ec77a001212d10ef71659d,11040.0,Utilização Livre,Matéria Prima
35371cba09825227d54cf8d33a4512f6fe05c35407191b200f026473af0d72b0,2.0,Utilização Livre,Matéria Prima
c3b2ccafd84ab33964790904ec928cfd82a189b92e93cb5b36e4a4d18f8c4408,4.0,Utilização Livre,Matéria Prima
b48a2d99dcc5c9419720dfcbd40ca2abea7b2f46d3975781540646e857a9350d,1540.0,Utilização Livre,Matéria Prima
1d93ba2759a941874626ddc279f6f80350f7b2269134c813441812b69bd6361d,3.0,Utilização Livre,Matéria Prima
38626998e16684cf20a6883f1d3cd6551f157873d313e2c9cad954ef1ae9b5a7,1.0,Utilização Livre,Matéria Prima
381215f686de976e79514abac78e94b97d3bf5f3b8736a1c5813d656ab3dd5ca,5.0,Utilização Livre,Matéria Prima
0165e4fba092157d3493f6aa3f94017f68be520d62fc0df94503977703b38add,13.0,Bloqueado,Matéria Prima
2b88a6ccae9353f645fe34422b4f1809d9e8ed14bd89671faf93b6dbceceae8d,591.0,Utilização Livre,Matéria Prima
acaab8922fd3a90713fb634362d3c74b56858006d0dd822b2fa1d5fa4bff40cc,320.0,Utilização Livre,Matéria Prima
5f366f10284e3934484f9d750f109a0b68a9c1af5adef8ccff1f7bf9448ae0ad,454.0,Utilização Livre,Matéria Prima
2f3fee3b34504efc25d94f4877125b57eb19d90458ebf65ffd2f5cd2876903a3,55.0,Utilização Livre,Matéria Prima
20fd34bdf5926cb80a5a45db26618dc41398f1c8e0d323c63891766cb0124922,6.0,Utilização Livre,Matéria Prima
72e20c3ee874289d449ea8d4baae6dd68cd129476eb55c1a9e10fb2a777a47f1,2.0,C/ Cliente,
f7eaf3ca66dc7660634d7b092d98018f0f5e509da1e4a0cbe9a2154a864a3027,6472.0,Utilização Livre,Matéria Prima
a88f6f07ef60d6212010b95046a5926e6afaef847a2d06c40aad8f90d6681b96,76.0,Utilização Livre,Matéria Prima
24c50f2a41d454346f86dfc8c0124469de3692297b9a9caded89e84ff92944e4,1463.0,Utilização Livre,Matéria Prima
8e29b2e9ffd827e0f5310a5edfa6efebdc846334f259a60d09ed7289121fcc29,6002.0,Utilização Livre,Matéria Prima
9f87a988aca2e2062efe6f3916eb9414a820c6e555a43feeeeeccf2dcd636ccc,200.0,Utilização Livre,Matéria Prima
a0d060c8884eecf950ffe8869c9002fe4af927fc5112f8c8854a2997ec1b3100,48.0,Utilização Livre,Matéria Prima
2c5a2c6853245a4d68c99f4d71763f9249db10df62a6e5d00c827af5b7d4d14e,723.0,Utilização Livre,Matéria Prima
f183b09a37d43f3cd0b26dd873459950772e0a44120e69382f73548025ecfef1,51.0,Utilização Livre,Matéria Prima
d62218cda0a119f9615cd3bc38984b960c656b7c16e5c76faac32056d10161eb,29.0,Utilização Livre,Produto em Elaboração
77648e4733e1d38f24b20b702aa83b6465d44f8cfa8cff7e36bc140030975776,24.0,Utilização Livre,Produto em Elaboração
c13c92f17d503c697bae7e689737132f25829c75356acf5ece07097702ce9ba8,16.0,Bloqueado,Matéria Prima
7099494b8c540252fc864506ace48f4da55f5637b29b969e9c4250aa41920141,36653.0,Utilização Livre,Matéria Prima
cb7eb49d53f8821df4d5beea4c19f0f0441d5aac56a6f8ecbca38b5bc67d0dbf,42.0,Utilização Livre,Matéria Prima
6a322f9eae62ec6b873d95ebda4bde21aabeb4430468ca43ad7ee3ecabc8d86e,160.0,Utilização Livre,Matéria Prima
0934370be1e60b59e6d70f87466b3f44ee0b15705f6c75491c472101e559d961,10.0,Utilização Livre,Matéria Prima
e17807cb7cb8ce73c4e277a726bbb063ec4e2f04a5aa5d547fe597135737077c,364.0,Utilização Livre,Matéria Prima
226875faea69a7be1b921314d6c7341fb3d72e591780f12f01a166a7ad7e2344,8.0,Utilização Livre,Matéria Prima
d051f0f373ed25bdfde76293cf9e7d95d52cad8a3307599d184564d8877fb47a,45.0,Utilização Livre,Matéria Prima
982b2c391ce325bed15322546ba836aa012cb3fe1d3a9b48e57edab78f38502d,3789.0,Utilização Livre,Matéria Prima
5ffe5799096d86fb31fd702a61987ca14891039ec294162db1cf5935baa8bb61,145.0,Utilização Livre,Matéria Prima
1128a869f839b4e05bc33fcf717a27c30938e03a6c0e934ffbe03ca79a63dba2,22.0,Utilização Livre,Produto Pronto
c904ddffa9b09516b58372509c7691d07b604b658808a37f72d8015e66350320,10.0,C/ Fornecedor,Matéria Prima
1a9bf1dc6fd6a67b7dc084cd27f0210abcd81711ad833df5426151b08707fa98,48.0,Utilização Livre,Matéria Prima
e27ae72ff6755d4a5c2e6005348fdaba302fd15da6ec894204cf7e0c9262e138,7.0,Utilização Livre,Matéria Prima
a6b8e777a0fb12e517e5cec0088e0ee5e43c202485b5c76ea52b55d3badd6f18,2.0,MTO,Produto em Elaboração
bb6a95ca4655d35fa7503aa23de3e525bef4057d56243471ca441b2b20422e3b,87.0,Utilização Livre,Matéria Prima
a2de94cbe6e7af1ebce922593e13943896fde74d7278a5f21468cf777e8d0223,36.0,Utilização Livre,Matéria Prima
6317568b50cf290e3857551df4cdd43b161c23b0abe96a7c8f8513ab9d0fcfbf,1.0,Utilização Livre,Matéria Prima
7cdf79269d294bf27f918087881c4e891db4f3b9a95284fda85cf28919826ee5,26.0,Utilização Livre,Matéria Prima
