ID,Rodada,Data,Horário,Dia,Mandante,Visitante,Vencedor,Arena,Mandante Placar,Visitante Placar,Estado Mandante,Estado Visitante,Estado Vencedor,Período Ocorrido 
4688,18,2011-08-20,18h00,Sábado,Botafogo-rj,Atlético-mg,Botafogo-rj,Engenhão,3,1,RJ,MG,RJ,tarde
4689,18,2011-08-20,18h00,Sábado,Cruzeiro,Ceará,Cruzeiro,Parque do Sabiá,1,0,MG,CE,MG,tarde
4690,18,2011-08-20,18h00,Sábado,Corinthians,Figueirense,Figueirense,Pacaembu,0,2,SP,SC,SC,tarde
4691,18,2011-08-21,18h00,Domingo,Athlético-pr,América-mg,-,Arena da Baixada,2,2,PR,MG,-,tarde
4692,18,2011-08-21,16h00,Domingo,Avaí,Coritiba,-,Ressacada,0,0,SC,PR,-,tarde
4693,18,2011-08-21,16h00,Domingo,Internacional,Flamengo,-,Beira Rio,2,2,RS,RJ,-,tarde
4694,18,2011-08-21,18h00,Domingo,Vasco,Fluminense,-,Engenhão,1,1,RJ,RJ,-,tarde
4695,18,2011-08-21,16h00,Domingo,São paulo,Palmeiras,-,Morumbi,1,1,SP,SP,-,tarde
4696,18,2011-08-21,16h00,Domingo,Atlético-go,Grêmio,Atlético-go,Serra Dourada,1,0,GO,RS,GO,tarde
4697,18,2011-08-21,18h00,Domingo,Bahia,Santos,Santos,Pituaçu,1,2,BA,SP,SP,tarde
4698,8,2011-08-24,20h30,Quarta-feira,Santos,Fluminense,Santos,Vila Belmiro,2,1,SP,RJ,SP,noite
4699,19,2011-08-27,18h00,Sábado,Coritiba,Athlético-pr,-,Couto Pereira,1,1,PR,PR,-,tarde
4700,19,2011-08-27,18h00,Sábado,América-mg,Atlético-go,Atlético-go,Arena do Jacaré,1,2,MG,GO,GO,tarde
4701,19,2011-08-27,18h00,Sábado,Fluminense,Botafogo-rj,Botafogo-rj,Engenhão,1,2,RJ,RJ,RJ,tarde
4702,19,2011-08-28,16h00,Domingo,Santos,São paulo,-,Vila Belmiro,1,1,SP,SP,-,tarde
4703,19,2011-08-28,16h00,Domingo,Flamengo,Vasco,-,Engenhão,0,0,RJ,RJ,-,tarde
4704,19,2011-08-28,18h00,Domingo,Figueirense,Avaí,Avaí,Orlando Scarpelli,2,3,SC,SC,SC,tarde
4705,19,2011-08-28,16h00,Domingo,Ceará,Bahia,Ceará,Presidente Vargas,3,0,CE,BA,CE,tarde
4706,19,2011-08-28,18h00,Domingo,Atlético-mg,Cruzeiro,Cruzeiro,Arena do Jacaré,1,2,MG,MG,MG,tarde
4707,19,2011-08-28,16h00,Domingo,Grêmio,Internacional,Grêmio,Olímpico Monumental,2,1,RS,RS,RS,tarde
4708,19,2011-08-28,16h00,Domingo,Palmeiras,Corinthians,Palmeiras,Prudentão,2,1,SP,SP,SP,tarde
4709,20,2011-08-31,21h50,Quarta-feira,Internacional,Santos,-,Beira Rio,3,3,RS,SP,-,noite
4710,20,2011-08-31,20h30,Quarta-feira,Atlético-go,Coritiba,Atlético-go,Serra Dourada,3,1,GO,PR,GO,noite
4711,20,2011-08-31,20h30,Quarta-feira,Athlético-pr,Atlético-mg,Atlético-mg,Arena da Baixada,0,1,PR,MG,MG,noite
4712,20,2011-08-31,21h50,Quarta-feira,Avaí,Flamengo,Avaí,Ressacada,3,2,SC,RJ,SC,noite
4713,20,2011-08-31,21h50,Quarta-feira,Botafogo-rj,Palmeiras,Botafogo-rj,Engenhão,3,1,RJ,SP,RJ,noite
4714,20,2011-08-31,18h00,Quarta-feira,Corinthians,Grêmio,Corinthians,Pacaembu,3,2,SP,RS,SP,tarde
4715,20,2011-08-31,20h30,Quarta-feira,Cruzeiro,Figueirense,Figueirense,Ipatingão,2,4,MG,SC,SC,noite
4716,20,2011-08-31,21h50,Quarta-feira,São paulo,Fluminense,Fluminense,Morumbi,1,2,SP,RJ,RJ,noite
4717,20,2011-08-31,18h00,Quarta-feira,Vasco,Ceará,Vasco,São Januário,3,1,RJ,CE,RJ,tarde
4718,20,2011-09-01,20h30,Quinta-feira,Bahia,América-mg,-,Pituaçu,0,0,BA,MG,-,noite
4719,21,2011-09-03,18h00,Sábado,Atlético-mg,Avaí,Atlético-mg,Arena do Jacaré,2,0,MG,SC,MG,tarde
4720,21,2011-09-03,18h00,Sábado,Fluminense,Atlético-go,Fluminense,Engenhão,3,2,RJ,GO,RJ,tarde
4721,21,2011-09-03,18h00,Sábado,Figueirense,São paulo,São paulo,Orlando Scarpelli,1,2,SC,SP,SP,tarde
4722,21,2011-09-04,16h00,Domingo,Palmeiras,Cruzeiro,-,Pacaembu,1,1,SP,MG,-,tarde
4723,21,2011-09-04,18h00,Domingo,Ceará,Internacional,-,Presidente Vargas,1,1,CE,RS,-,tarde
4724,21,2011-09-04,16h00,Domingo,América-mg,Vasco,América-mg,Arena do Jacaré,4,1,MG,RJ,MG,tarde
4725,21,2011-09-04,16h00,Domingo,Flamengo,Bahia,Bahia,Engenhão,1,3,RJ,BA,BA,tarde
4726,21,2011-09-04,16h00,Domingo,Coritiba,Corinthians,Coritiba,Couto Pereira,1,0,PR,SP,PR,tarde
4727,21,2011-09-04,18h00,Domingo,Grêmio,Athlético-pr,Grêmio,Olímpico Monumental,4,0,RS,PR,RS,tarde
4728,22,2011-09-07,21h50,Quarta-feira,Atlético-go,Figueirense,-,Serra Dourada,1,1,GO,SC,-,noite
4729,22,2011-09-07,21h50,Quarta-feira,Athlético-pr,Palmeiras,-,Arena da Baixada,2,2,PR,SP,-,noite
4730,22,2011-09-07,16h00,Quarta-feira,Botafogo-rj,Ceará,Botafogo-rj,Engenhão,4,0,RJ,CE,RJ,tarde
4731,22,2011-09-07,21h50,Quarta-feira,Cruzeiro,Fluminense,Fluminense,Parque do Sabiá,1,2,MG,RJ,RJ,noite
4732,22,2011-09-07,16h00,Quarta-feira,Internacional,América-mg,Internacional,Beira Rio,4,2,RS,MG,RS,tarde
4733,22,2011-09-07,16h00,Quarta-feira,Avaí,Santos,Santos,Ressacada,1,2,SC,SP,SP,tarde
4734,22,2011-09-07,16h00,Quarta-feira,São paulo,Atlético-mg,São paulo,Morumbi,2,1,SP,MG,SP,tarde
4735,22,2011-09-08,21h50,Quinta-feira,Corinthians,Flamengo,Corinthians,Pacaembu,2,1,SP,RJ,SP,noite
4736,22,2011-09-08,20h30,Quinta-feira,Bahia,Grêmio,Grêmio,Pituaçu,1,2,BA,RS,RS,noite
4737,22,2011-09-08,20h30,Quinta-feira,Vasco,Coritiba,Vasco,São Januário,2,0,RJ,PR,RJ,noite
4738,23,2011-09-10,18h00,Sábado,América-mg,Avaí,-,Arena do Jacaré,2,2,MG,SC,-,tarde
4739,23,2011-09-10,18h00,Sábado,Santos,Cruzeiro,Santos,Vila Belmiro,1,0,SP,MG,SP,tarde
4740,23,2011-09-11,16h00,Domingo,Ceará,Atlético-go,-,Presidente Vargas,1,1,CE,GO,-,tarde
4741,23,2011-09-11,16h00,Domingo,Figueirense,Vasco,-,Orlando Scarpelli,1,1,SC,RJ,-,tarde
4742,23,2011-09-11,18h00,Domingo,Atlético-mg,Bahia,Atlético-mg,Arena do Jacaré,2,0,MG,BA,MG,tarde
4743,23,2011-09-11,18h00,Domingo,Flamengo,Athlético-pr,Athlético-pr,Cláudio Moacyr,1,2,RJ,PR,PR,tarde
4744,23,2011-09-11,16h00,Domingo,Coritiba,Botafogo-rj,Coritiba,Couto Pereira,5,0,PR,RJ,PR,tarde
4745,23,2011-09-11,16h00,Domingo,Fluminense,Corinthians,Fluminense,Engenhão,1,0,RJ,SP,RJ,tarde
4746,23,2011-09-11,18h00,Domingo,Grêmio,São paulo,Grêmio,Olímpico Monumental,1,0,RS,SP,RS,tarde
4747,23,2011-09-11,16h00,Domingo,Palmeiras,Internacional,Internacional,Pacaembu,0,3,SP,RS,RS,tarde
4748,24,2011-09-17,18h00,Sábado,Atlético-go,Atlético-mg,Atlético-go,Serra Dourada,1,0,GO,MG,GO,tarde
4749,24,2011-09-17,18h00,Sábado,São paulo,Ceará,São paulo,Morumbi,4,0,SP,CE,SP,tarde
4750,24,2011-09-17,18h00,Sábado,Vasco,Grêmio,Vasco,São Januário,4,0,RJ,RS,RJ,tarde
4751,24,2011-09-18,18h00,Domingo,Cruzeiro,América-mg,-,Arena do Jacaré,0,0,MG,MG,-,tarde
4752,24,2011-09-18,18h00,Domingo,Internacional,Coritiba,-,Beira Rio,1,1,RS,PR,-,tarde
4753,24,2011-09-18,16h00,Domingo,Athlético-pr,Figueirense,-,Arena da Baixada,0,0,PR,SC,-,tarde
4754,24,2011-09-18,16h00,Domingo,Botafogo-rj,Flamengo,-,Engenhão,1,1,RJ,RJ,-,tarde
4755,24,2011-09-18,16h00,Domingo,Avaí,Palmeiras,-,Ressacada,1,1,SC,SP,-,tarde
4756,24,2011-09-18,16h00,Domingo,Bahia,Fluminense,Bahia,Pituaçu,3,0,BA,RJ,BA,tarde
4757,24,2011-09-18,16h00,Domingo,Corinthians,Santos,Santos,Pacaembu,1,3,SP,SP,SP,tarde
4758,25,2011-09-21,21h50,Quarta-feira,São paulo,Corinthians,-,Morumbi,0,0,SP,SP,-,noite
4759,25,2011-09-21,21h50,Quarta-feira,Atlético-mg,Flamengo,-,Arena do Jacaré,1,1,MG,RJ,-,noite
4760,25,2011-09-21,21h50,Quarta-feira,Figueirense,Internacional,-,Orlando Scarpelli,1,1,SC,RS,-,noite
4761,25,2011-09-21,20h30,Quarta-feira,Bahia,Athlético-pr,Bahia,Pituaçu,1,0,BA,PR,BA,noite
4762,25,2011-09-21,20h30,Quarta-feira,Coritiba,Cruzeiro,Coritiba,Couto Pereira,2,1,PR,MG,PR,noite
4763,25,2011-09-21,20h30,Quarta-feira,Fluminense,Avaí,Fluminense,Engenhão,3,1,RJ,SC,RJ,noite
4764,25,2011-09-21,20h30,Quarta-feira,América-mg,Santos,Santos,Parque do Sabiá,1,2,MG,SP,SP,noite
4765,25,2011-09-22,20h30,Quinta-feira,Vasco,Atlético-go,-,São Januário,1,1,RJ,GO,-,noite
4766,25,2011-09-22,20h30,Quinta-feira,Grêmio,Botafogo-rj,Botafogo-rj,Olímpico Monumental,0,1,RS,RJ,RJ,noite
4767,25,2011-09-22,20h30,Quinta-feira,Palmeiras,Ceará,Palmeiras,Canindé,1,0,SP,CE,SP,noite
4768,26,2011-09-24,18h00,Sábado,Athlético-pr,Fluminense,-,Arena da Baixada,1,1,PR,RJ,-,tarde
4769,26,2011-09-24,18h00,Sábado,Santos,Figueirense,Figueirense,Vila Belmiro,2,3,SP,SC,SC,tarde
4770,26,2011-09-24,18h00,Sábado,Flamengo,América-mg,Flamengo,Engenhão,2,1,RJ,MG,RJ,tarde
4771,26,2011-09-25,18h00,Domingo,Atlético-go,Palmeiras,-,Serra Dourada,1,1,GO,SP,-,tarde
4772,26,2011-09-25,16h00,Domingo,Botafogo-rj,São paulo,-,Engenhão,2,2,RJ,SP,-,tarde
4773,26,2011-09-25,18h00,Domingo,Ceará,Coritiba,Ceará,Presidente Vargas,3,2,CE,PR,CE,tarde
4774,26,2011-09-25,16h00,Domingo,Corinthians,Bahia,Corinthians,Pacaembu,1,0,SP,BA,SP,tarde
4775,26,2011-09-25,16h00,Domingo,Avaí,Grêmio,Grêmio,Ressacada,1,2,SC,RS,RS,tarde
4776,26,2011-09-25,16h00,Domingo,Internacional,Atlético-mg,Internacional,Beira Rio,2,1,RS,MG,RS,tarde
4777,26,2011-09-25,16h00,Domingo,Cruzeiro,Vasco,Vasco,Arena do Jacaré,0,3,MG,RJ,RJ,tarde
4778,27,2011-10-01,18h00,Sábado,Palmeiras,América-mg,-,Canindé,1,1,SP,MG,-,tarde
4779,27,2011-10-01,18h00,Sábado,Bahia,Avaí,Bahia,Pituaçu,3,2,BA,SC,BA,tarde
4780,27,2011-10-01,18h00,Sábado,Fluminense,Santos,Fluminense,Engenhão,3,2,RJ,SP,RJ,tarde
4781,27,2011-10-02,16h00,Domingo,Atlético-mg,Ceará,-,Arena do Jacaré,1,1,MG,CE,-,tarde
4782,27,2011-10-02,16h00,Domingo,Vasco,Corinthians,-,São Januário,2,2,RJ,SP,-,tarde
4783,27,2011-10-02,16h00,Domingo,Figueirense,Coritiba,-,Orlando Scarpelli,0,0,SC,PR,-,tarde
4784,27,2011-10-02,18h00,Domingo,Atlético-go,Botafogo-rj,Atlético-go,Serra Dourada,2,0,GO,RJ,GO,tarde
4785,27,2011-10-02,16h00,Domingo,Athlético-pr,Internacional,Athlético-pr,Arena da Baixada,2,0,PR,RS,PR,tarde
4786,27,2011-10-02,16h00,Domingo,São paulo,Flamengo,Flamengo,Morumbi,1,2,SP,RJ,RJ,tarde
4787,27,2011-10-02,18h00,Domingo,Grêmio,Cruzeiro,Grêmio,Olímpico Monumental,2,0,RS,MG,RS,tarde
4788,28,2011-10-05,18h00,Quarta-feira,Cruzeiro,São paulo,-,Arena do Jacaré,3,3,MG,SP,-,tarde
4789,11,2011-10-05,20h30,Quarta-feira,Grêmio,Santos,Grêmio,Olímpico Monumental,1,0,RS,SP,RS,noite
4790,28,2011-10-08,18h00,Sábado,América-mg,Atlético-mg,-,Arena do Jacaré,0,0,MG,MG,-,tarde
4791,28,2011-10-08,18h00,Sábado,Botafogo-rj,Bahia,-,São Januário,2,2,RJ,BA,-,tarde
4792,28,2011-10-08,18h00,Sábado,Coritiba,Grêmio,Coritiba,Couto Pereira,2,0,PR,RS,PR,tarde
4793,28,2011-10-09,18h00,Domingo,Ceará,Figueirense,-,Presidente Vargas,1,1,CE,SC,-,tarde
4794,28,2011-10-09,18h00,Domingo,Avaí,Athlético-pr,Avaí,Ressacada,3,0,SC,PR,SC,tarde
4795,28,2011-10-09,18h00,Domingo,Corinthians,Atlético-go,Corinthians,Pacaembu,3,0,SP,GO,SP,tarde
4796,28,2011-10-09,16h00,Domingo,Flamengo,Fluminense,Flamengo,Engenhão,3,2,RJ,RJ,RJ,tarde
4797,28,2011-10-09,16h00,Domingo,Internacional,Vasco,Internacional,Beira Rio,3,0,RS,RJ,RS,tarde
4798,28,2011-10-09,16h00,Domingo,Santos,Palmeiras,Santos,Vila Belmiro,1,0,SP,SP,SP,tarde
4799,29,2011-10-12,16h00,Quarta-feira,Avaí,Atlético-go,-,Ressacada,2,2,SC,GO,-,tarde
4800,29,2011-10-12,21h50,Quarta-feira,Bahia,Cruzeiro,-,Pituaçu,0,0,BA,MG,-,noite
4801,29,2011-10-12,16h00,Quarta-feira,São paulo,Internacional,-,Arena Barueri,0,0,SP,RS,-,tarde
4802,29,2011-10-12,21h50,Quarta-feira,Flamengo,Palmeiras,-,Engenhão,1,1,RJ,SP,-,noite
4803,29,2011-10-12,16h00,Quarta-feira,América-mg,Ceará,América-mg,Arena do Jacaré,4,1,MG,CE,MG,tarde
4804,29,2011-10-12,21h50,Quarta-feira,Corinthians,Botafogo-rj,Botafogo-rj,Pacaembu,0,2,SP,RJ,RJ,noite
4805,29,2011-10-12,16h00,Quarta-feira,Grêmio,Figueirense,Figueirense,Olímpico Monumental,1,3,RS,SC,SC,tarde
4806,29,2011-10-13,20h30,Quinta-feira,Athlético-pr,Vasco,-,Arena da Baixada,2,2,PR,RJ,-,noite
4807,29,2011-10-13,20h30,Quinta-feira,Atlético-mg,Santos,Atlético-mg,Arena do Jacaré,2,1,MG,SP,MG,noite
4808,29,2011-10-13,20h30,Quinta-feira,Fluminense,Coritiba,Fluminense,Engenhão,3,1,RJ,PR,RJ,noite
4809,30,2011-10-15,18h00,Sábado,Figueirense,América-mg,Figueirense,Orlando Scarpelli,2,1,SC,MG,SC,tarde
4810,30,2011-10-15,18h00,Sábado,Ceará,Flamengo,Flamengo,Presidente Vargas,0,1,CE,RJ,RJ,tarde
4811,30,2011-10-16,18h00,Domingo,Coritiba,Bahia,-,Couto Pereira,0,0,PR,BA,-,tarde
4812,30,2011-10-16,18h00,Domingo,Atlético-go,São paulo,Atlético-go,Serra Dourada,3,0,GO,SP,GO,tarde
4813,30,2011-10-16,16h00,Domingo,Botafogo-rj,Athlético-pr,Botafogo-rj,Engenhão,2,0,RJ,PR,RJ,tarde
4814,30,2011-10-16,16h00,Domingo,Cruzeiro,Corinthians,Corinthians,Arena do Jacaré,0,1,MG,SP,SP,tarde
4815,30,2011-10-16,16h00,Domingo,Palmeiras,Fluminense,Fluminense,Canindé,1,2,SP,RJ,RJ,tarde
4816,30,2011-10-16,16h00,Domingo,Santos,Grêmio,Grêmio,Vila Belmiro,0,1,SP,RS,RS,tarde
4817,30,2011-10-16,16h00,Domingo,Internacional,Avaí,Internacional,Beira Rio,4,2,RS,SC,RS,tarde
4818,30,2011-10-16,18h00,Domingo,Vasco,Atlético-mg,Vasco,São Januário,2,0,RJ,MG,RJ,tarde
4819,21,2011-10-19,20h30,Quarta-feira,Santos,Botafogo-rj,Santos,Vila Belmiro,2,0,SP,RJ,SP,noite
4820,31,2011-10-22,18h00,Sábado,América-mg,Grêmio,-,Arena do Jacaré,2,2,MG,RS,-,tarde
4821,31,2011-10-22,18h00,Sábado,Fluminense,Atlético-mg,Atlético-mg,Engenhão,0,2,RJ,MG,MG,tarde
4822,31,2011-10-22,18h00,Sábado,Avaí,Botafogo-rj,Avaí,Ressacada,3,2,SC,RJ,SC,tarde
4823,31,2011-10-22,18h00,Sábado,Palmeiras,Figueirense,Figueirense,Canindé,1,2,SP,SC,SC,tarde
4824,31,2011-10-23,16h00,Domingo,Internacional,Corinthians,-,Beira Rio,1,1,RS,SP,-,tarde
4825,31,2011-10-23,16h00,Domingo,São paulo,Coritiba,-,Morumbi,0,0,SP,PR,-,tarde
4826,31,2011-10-23,18h00,Domingo,Flamengo,Santos,-,Engenhão,1,1,RJ,SP,-,tarde
4827,31,2011-10-23,16h00,Domingo,Athlético-pr,Ceará,Athlético-pr,Arena da Baixada,1,0,PR,CE,PR,tarde
4828,31,2011-10-23,18h00,Domingo,Cruzeiro,Atlético-go,Cruzeiro,Arena do Jacaré,3,2,MG,GO,MG,tarde
4829,31,2011-10-23,16h00,Domingo,Bahia,Vasco,Vasco,Pituaçu,0,2,BA,RJ,RJ,tarde
4830,32,2011-10-29,18h00,Sábado,Botafogo-rj,Cruzeiro,Botafogo-rj,Engenhão,1,0,RJ,MG,RJ,tarde
4831,32,2011-10-29,18h00,Sábado,Ceará,Fluminense,Fluminense,Presidente Vargas,1,2,CE,RJ,RJ,tarde
4832,32,2011-10-29,18h00,Sábado,Santos,Athlético-pr,Santos,Pacaembu,4,1,SP,PR,SP,tarde
4833,32,2011-10-30,16h00,Domingo,Vasco,São paulo,-,São Januário,0,0,RJ,SP,-,tarde
4834,32,2011-10-30,18h00,Domingo,Atlético-mg,Palmeiras,Atlético-mg,Arena do Jacaré,2,1,MG,SP,MG,tarde
4835,32,2011-10-30,16h00,Domingo,Corinthians,Avaí,Corinthians,Pacaembu,2,1,SP,SC,SP,tarde
4836,32,2011-10-30,18h00,Domingo,Coritiba,América-mg,Coritiba,Couto Pereira,3,1,PR,MG,PR,tarde
4837,32,2011-10-30,16h00,Domingo,Figueirense,Bahia,Figueirense,Orlando Scarpelli,2,1,SC,BA,SC,tarde
4838,32,2011-10-30,16h00,Domingo,Grêmio,Flamengo,Grêmio,Olímpico Monumental,4,2,RS,RJ,RS,tarde
4839,32,2011-10-30,18h00,Domingo,Atlético-go,Internacional,Internacional,Serra Dourada,0,1,GO,RS,RS,tarde
4840,33,2011-11-05,19h00,Sábado,Atlético-mg,Grêmio,Atlético-mg,Arena do Jacaré,2,0,MG,RS,MG,noite
4841,33,2011-11-05,19h00,Sábado,Bahia,São paulo,Bahia,Pituaçu,4,3,BA,SP,BA,noite
4842,33,2011-11-05,19h00,Sábado,Botafogo-rj,Figueirense,Figueirense,Engenhão,0,1,RJ,SC,SC,noite
4843,33,2011-11-06,17h00,Domingo,América-mg,Corinthians,América-mg,Parque do Sabiá,2,1,MG,SP,MG,tarde
4844,33,2011-11-06,19h00,Domingo,Athlético-pr,Atlético-go,Athlético-pr,Arena da Baixada,2,1,PR,GO,PR,noite
4845,33,2011-11-06,17h00,Domingo,Avaí,Ceará,Ceará,Ressacada,1,2,SC,CE,CE,tarde
4846,33,2011-11-06,19h00,Domingo,Palmeiras,Coritiba,Coritiba,Arena Barueri,0,2,SP,PR,PR,noite
4847,33,2011-11-06,17h00,Domingo,Flamengo,Cruzeiro,Flamengo,Engenhão,5,1,RJ,MG,RJ,tarde
4848,33,2011-11-06,19h00,Domingo,Internacional,Fluminense,Fluminense,Beira Rio,1,2,RS,RJ,RJ,noite
4849,33,2011-11-06,17h00,Domingo,Santos,Vasco,Santos,Vila Belmiro,2,0,SP,RJ,SP,tarde
4850,34,2011-11-12,19h00,Sábado,Fluminense,América-mg,América-mg,Engenhão,1,2,RJ,MG,MG,noite
4851,34,2011-11-12,19h00,Sábado,Figueirense,Atlético-mg,Figueirense,Orlando Scarpelli,2,1,SC,MG,SC,noite
4852,34,2011-11-12,19h00,Sábado,São paulo,Avaí,São paulo,Morumbi,2,0,SP,SC,SP,noite
4853,34,2011-11-13,17h00,Domingo,Grêmio,Palmeiras,-,Olímpico Monumental,2,2,RS,SP,-,tarde
4854,34,2011-11-13,19h00,Domingo,Atlético-go,Bahia,Bahia,Serra Dourada,0,1,GO,BA,BA,noite
4855,34,2011-11-13,17h00,Domingo,Corinthians,Athlético-pr,Corinthians,Pacaembu,2,1,SP,PR,SP,tarde
4856,34,2011-11-13,17h00,Domingo,Coritiba,Flamengo,Coritiba,Couto Pereira,2,0,PR,RJ,PR,tarde
4857,34,2011-11-13,19h00,Domingo,Cruzeiro,Internacional,Cruzeiro,Arena do Jacaré,1,0,MG,RS,MG,noite
4858,34,2011-11-13,17h00,Domingo,Ceará,Santos,Santos,Presidente Vargas,2,3,CE,SP,SP,tarde
4859,34,2011-11-13,19h00,Domingo,Vasco,Botafogo-rj,Vasco,Engenhão,2,0,RJ,RJ,RJ,noite
4860,35,2011-11-16,21h50,Quarta-feira,Avaí,Cruzeiro,-,Ressacada,0,0,SC,MG,-,noite
4861,35,2011-11-16,21h50,Quarta-feira,Palmeiras,Vasco,-,Pacaembu,1,1,SP,RJ,-,noite
4862,35,2011-11-16,20h30,Quarta-feira,América-mg,Botafogo-rj,América-mg,Arena do Jacaré,2,1,MG,RJ,MG,noite
4863,35,2011-11-16,20h30,Quarta-feira,Athlético-pr,São paulo,Athlético-pr,Arena da Baixada,1,0,PR,SP,PR,noite
4864,35,2011-11-16,21h50,Quarta-feira,Ceará,Corinthians,Corinthians,Presidente Vargas,0,1,CE,SP,SP,noite
4865,35,2011-11-16,20h30,Quarta-feira,Fluminense,Grêmio,Fluminense,Engenhão,5,4,RJ,RS,RJ,noite
4866,35,2011-11-16,20h30,Quarta-feira,Internacional,Bahia,Internacional,Beira Rio,1,0,RS,BA,RS,noite
4867,35,2011-11-17,20h30,Quinta-feira,Santos,Atlético-go,-,Pacaembu,1,1,SP,GO,-,noite
4868,35,2011-11-17,20h30,Quinta-feira,Flamengo,Figueirense,-,Engenhão,0,0,RJ,SC,-,noite
4869,35,2011-11-17,20h30,Quinta-feira,Atlético-mg,Coritiba,Atlético-mg,Arena do Jacaré,2,1,MG,PR,MG,noite
4870,36,2011-11-19,19h00,Sábado,Grêmio,Ceará,Ceará,Olímpico Monumental,1,3,RS,CE,CE,noite
4871,36,2011-11-19,19h00,Sábado,São paulo,América-mg,São paulo,Morumbi,3,1,SP,MG,SP,noite
4872,36,2011-11-19,19h00,Sábado,Vasco,Avaí,Vasco,São Januário,2,0,RJ,SC,RJ,noite
4873,36,2011-11-20,17h00,Domingo,Cruzeiro,Athlético-pr,-,Arena do Jacaré,1,1,MG,PR,-,tarde
4874,36,2011-11-20,17h00,Domingo,Atlético-go,Flamengo,-,Serra Dourada,0,0,GO,RJ,-,tarde
4875,36,2011-11-20,17h00,Domingo,Corinthians,Atlético-mg,Corinthians,Pacaembu,2,1,SP,MG,SP,tarde
4876,36,2011-11-20,19h00,Domingo,Coritiba,Santos,Coritiba,Couto Pereira,1,0,PR,SP,PR,noite
4877,36,2011-11-20,19h00,Domingo,Figueirense,Fluminense,Fluminense,Orlando Scarpelli,0,4,SC,RJ,RJ,noite
4878,36,2011-11-20,17h00,Domingo,Botafogo-rj,Internacional,Internacional,Engenhão,1,2,RJ,RS,RS,tarde
4879,36,2011-11-20,19h00,Domingo,Bahia,Palmeiras,Palmeiras,Pituaçu,0,2,BA,SP,SP,noite
4880,37,2011-11-27,17h00,Domingo,Grêmio,Atlético-go,-,Olímpico Monumental,2,2,RS,GO,-,tarde
4881,37,2011-11-27,17h00,Domingo,Santos,Bahia,-,Vila Belmiro,1,1,SP,BA,-,tarde
4882,37,2011-11-27,17h00,Domingo,Ceará,Cruzeiro,-,Presidente Vargas,2,2,CE,MG,-,tarde
4883,37,2011-11-27,17h00,Domingo,América-mg,Athlético-pr,América-mg,Parque do Sabiá,2,1,MG,PR,MG,tarde
4884,37,2011-11-27,17h00,Domingo,Atlético-mg,Botafogo-rj,Atlético-mg,Arena do Jacaré,4,0,MG,RJ,MG,tarde
4885,37,2011-11-27,17h00,Domingo,Figueirense,Corinthians,Corinthians,Orlando Scarpelli,0,1,SC,SP,SP,tarde
4886,37,2011-11-27,17h00,Domingo,Coritiba,Avaí,Coritiba,Couto Pereira,1,0,PR,SC,PR,tarde
4887,37,2011-11-27,17h00,Domingo,Flamengo,Internacional,Flamengo,Cláudio Moacyr,1,0,RJ,RS,RJ,tarde
4888,37,2011-11-27,17h00,Domingo,Palmeiras,São paulo,Palmeiras,Pacaembu,1,0,SP,SP,SP,tarde
4889,37,2011-11-27,17h00,Domingo,Fluminense,Vasco,Vasco,Engenhão,1,2,RJ,RJ,RJ,tarde
4890,38,2011-12-04,17h00,Domingo,Avaí,Figueirense,-,Ressacada,1,1,SC,SC,-,tarde
4891,38,2011-12-04,17h00,Domingo,Vasco,Flamengo,-,Engenhão,1,1,RJ,RJ,-,tarde
4892,38,2011-12-04,17h00,Domingo,Botafogo-rj,Fluminense,-,Raulino de Oliveira,1,1,RJ,RJ,-,tarde
4893,38,2011-12-04,17h00,Domingo,Corinthians,Palmeiras,-,Pacaembu,0,0,SP,SP,-,tarde
4894,38,2011-12-04,17h00,Domingo,Atlético-go,América-mg,Atlético-go,Serra Dourada,5,1,GO,MG,GO,tarde
4895,38,2011-12-04,17h00,Domingo,Athlético-pr,Coritiba,Athlético-pr,Arena da Baixada,1,0,PR,PR,PR,tarde
4896,38,2011-12-04,17h00,Domingo,Bahia,Ceará,Bahia,Pituaçu,2,1,BA,CE,BA,tarde
4897,38,2011-12-04,17h00,Domingo,Cruzeiro,Atlético-mg,Cruzeiro,Arena do Jacaré,6,1,MG,MG,MG,tarde
4898,38,2011-12-04,17h00,Domingo,Internacional,Grêmio,Internacional,Beira Rio,1,0,RS,RS,RS,tarde
4899,38,2011-12-04,17h00,Domingo,São paulo,Santos,São paulo,Romildo Ferreira,4,1,SP,SP,SP,tarde
4900,1,2012-05-19,18h30,Sábado,Sport,Flamengo,-,Ilha do Retiro,1,1,PE,RJ,-,tarde
4901,1,2012-05-19,18h30,Sábado,Palmeiras,Portuguesa,-,Pacaembu,1,1,SP,SP,-,tarde
4902,1,2012-05-19,21h00,Sábado,Figueirense,Náutico,Figueirense,Orlando Scarpelli,2,1,SC,PE,SC,noite
4903,1,2012-05-20,18h30,Domingo,Cruzeiro,Atlético-go,-,Parque do Sabiá,0,0,MG,GO,-,tarde
4904,1,2012-05-20,18h30,Domingo,Bahia,Santos,-,Pituaçu,0,0,BA,SP,-,tarde
4905,1,2012-05-20,16h00,Domingo,Ponte preta,Atlético-mg,Atlético-mg,Moisés Lucarelli,0,1,SP,MG,MG,tarde
